,game,shot,home/away,made/missed,period,shooter,shooter_name,distance,shot_type,assist,left,top,ThreePt
1822,22,75,0,0,4,4011,Ricky Rubio,24-foot,three point jumper,,88.88888888888889,96.0,1
1823,22,76,0,0,4,6429,Alec Burks,20-foot,pullup jump shot,,77.77777777777777,72.0,0
1824,22,77,0,1,4,6429,Alec Burks,9-foot,two point shot,,85.55555555555556,48.0,0
1825,22,78,0,1,4,3028,Thabo Sefolosha,,three point jumper ,,95.55555555555556,96.0,1
1826,22,81,0,1,4,2583632,Royce O,,alley oop layup ,Thabo Sefolosha,93.33333333333333,50.0,0
1827,22,82,0,1,4,6429,Alec Burks,26-foot,three pointer,,71.11111111111111,80.0,1
1828,22,83,0,0,4,3908809,Donovan Mitchell,25-foot,three point jumper,,82.22222222222223,8.0,1
1829,22,84,0,1,4,3908809,Donovan Mitchell,,dunk ,,94.44444444444444,50.0,0
1830,22,85,0,0,4,3028,Thabo Sefolosha,,layup,,93.33333333333333,48.0,0
1831,22,86,0,1,4,2968436,Joe Ingles,23-foot,three point jumper,Donovan Mitchell,93.33333333333333,96.0,1
1832,22,87,0,1,4,3028,Thabo Sefolosha,23-foot,jumper,Joe Ingles,81.11111111111111,88.0,0
1833,22,88,0,1,4,6429,Alec Burks,,dunk ,Joe Ingles,94.44444444444444,50.0,0
1834,22,89,0,1,4,3028,Thabo Sefolosha,,driving dunk ,Donovan Mitchell,94.44444444444444,50.0,0
1835,22,90,0,1,4,4257,Derrick Favors,,alley oop dunk shot ,Alec Burks,95.55555555555556,50.0,0
1836,22,91,0,1,4,3908809,Donovan Mitchell,25-foot,three point jumper,,73.33333333333333,18.0,1
1837,22,92,0,0,4,2583632,Royce O,27-foot,three point jumper,,66.66666666666667,58.0,1
1838,22,93,0,1,4,6429,Alec Burks,8-foot,two point shot,Donovan Mitchell,86.66666666666667,46.0,0
1839,22,94,0,0,4,3908809,Donovan Mitchell,29-foot,three point pullup jump shot,,63.333333333333336,58.0,1
1840,22,95,0,0,4,2491079,Nate Wolters,7-foot,two point shot,,92.22222222222223,62.0,0
1841,22,96,0,0,4,4065673,Tony Bradley,13-foot,jumper,,81.11111111111111,52.0,0
1842,22,97,0,1,4,4261,Ekpe Udoh,,layup ,Tony Bradley,94.44444444444444,48.0,0
1843,22,98,0,0,4,4261,Ekpe Udoh,,layup,,92.22222222222223,50.0,0
1844,23,0,1,0,1,4011,Ricky Rubio,18-foot,jumper,,88.0,16.0,0
1845,23,1,1,0,1,3998,Jonas Jerebko,23-foot,three point jumper,,91.33333333333333,4.0,1
1846,23,2,1,1,1,3908809,Donovan Mitchell,28-foot,three point jumper,Derrick Favors,63.55555555555556,68.0,1
1847,23,3,1,1,1,3908809,Donovan Mitchell,26-foot,step back jumpshot,Derrick Favors,70.22222222222223,82.0,0
1848,23,6,1,0,1,3908809,Donovan Mitchell,,layup,,91.33333333333333,46.0,0
1849,23,7,1,1,1,3908809,Donovan Mitchell,,layup ,Derrick Favors,90.22222222222223,54.0,0
1850,23,8,1,1,1,2968436,Joe Ingles,26-foot,step back jumpshot,,68.0,74.0,0
1851,23,9,1,1,1,2968436,Joe Ingles,24-foot,three point jumper,Ricky Rubio,89.11111111111111,97.5,1
1852,23,10,1,0,1,3028,Thabo Sefolosha,4-foot,driving layup,,90.22222222222223,54.0,0
1853,23,11,1,0,1,4011,Ricky Rubio,13-foot,two point shot,,81.33333333333334,64.0,0
1854,23,12,1,0,1,2968436,Joe Ingles,30-foot,three point jumper,,62.44444444444444,72.0,1
1855,23,13,1,0,1,3908809,Donovan Mitchell,,two point shot,,71.33333333333333,24.0,0
1856,23,14,1,0,1,3908809,Donovan Mitchell,25-foot,three point jumper,,68.0,70.0,1
1857,23,15,1,0,1,3908809,Donovan Mitchell,12-foot,two point shot,,84.66666666666667,32.0,0
1858,23,16,1,0,1,6429,Alec Burks,26-foot,three point jumper,,68.0,72.0,1
1859,23,17,1,1,1,6429,Alec Burks,8-foot,two point shot,,85.77777777777777,43.99999999999999,0
1860,23,18,1,1,1,3028,Thabo Sefolosha,23-foot,three point jumper,Joe Ingles,90.22222222222223,4.0,1
1861,23,19,1,0,1,2968436,Joe Ingles,26-foot,three point jumper,,69.11111111111111,76.0,1
1862,23,20,1,1,1,6429,Alec Burks,11-foot,driving floating jump shot,,85.77777777777777,34.0,0
1863,23,21,1,0,1,3908809,Donovan Mitchell,20-foot,pullup jump shot,,71.33333333333333,60.0,0
1864,23,22,1,1,1,6429,Alec Burks,,driving layup,,92.44444444444444,54.0,0
1865,23,23,1,1,1,3908809,Donovan Mitchell,25-foot,three point jumper,,65.77777777777777,52.0,1
1866,23,26,1,0,2,6429,Alec Burks,14-foot,pullup jump shot,,80.22222222222223,64.0,0
1867,23,27,1,0,2,4261,Ekpe Udoh,,tip shot,,93.55555555555556,50.0,0
1868,23,28,1,1,2,3998,Jonas Jerebko,,driving layup ,Ricky Rubio,92.44444444444444,46.0,0
1869,23,29,1,0,2,4011,Ricky Rubio,23-foot,three point jumper,,92.44444444444444,4.0,1
1870,23,30,1,0,2,3998,Jonas Jerebko,,layup,,92.44444444444444,60.0,0
1871,23,31,1,0,2,2583632,Royce O,25-foot,three point jumper,,72.44444444444444,84.0,1
1872,23,32,1,0,2,6429,Alec Burks,,layup,,89.11111111111111,54.0,0
1873,23,33,1,1,2,6429,Alec Burks,,layup ,Ekpe Udoh,91.33333333333333,54.0,0
1874,23,35,1,0,2,4011,Ricky Rubio,,driving layup,,91.33333333333333,56.0,0
1875,23,36,1,1,2,6429,Alec Burks,16-foot,pullup jump shot,,79.11111111111111,70.0,0
1876,23,41,1,0,2,2583632,Royce O,,driving layup,,91.33333333333333,54.0,0
1877,23,42,1,0,2,4257,Derrick Favors,19-foot,jumper,,73.55555555555556,36.0,0
1878,23,45,1,1,2,3998,Jonas Jerebko,2-foot,hook shot,Joe Ingles,92.44444444444444,46.0,0
1879,23,46,1,0,2,2968436,Joe Ingles,,three point jumper,,93.55555555555556,94.0,1
1880,23,47,1,0,2,6429,Alec Burks,26-foot,three point jumper,,70.22222222222223,20.0,1
1881,23,48,1,1,2,4257,Derrick Favors,3-foot,dunk,Alec Burks,90.22222222222223,46.0,0
1882,23,49,1,0,2,3908809,Donovan Mitchell,26-foot,three point jumper,,69.11111111111111,78.0,1
1883,23,50,1,0,2,3908809,Donovan Mitchell,25-foot,three point jumper,,69.11111111111111,26.0,1
1884,23,51,1,0,2,3028,Thabo Sefolosha,25-foot,three point jumper,,68.0,72.0,1
1885,23,52,1,1,2,4257,Derrick Favors,2-foot,dunk,Donovan Mitchell,92.44444444444444,52.0,0
1886,23,53,1,0,2,3908809,Donovan Mitchell,,layup,,91.33333333333333,58.0,0
1887,23,54,1,0,2,4257,Derrick Favors,,tip shot,,93.55555555555556,50.0,0
1888,23,55,1,0,3,3998,Jonas Jerebko,,hook shot,,82.44444444444444,50.0,0
1889,23,56,1,1,3,4257,Derrick Favors,19-foot,jumper,Joe Ingles,72.44444444444444,56.0,0
1890,23,57,1,1,3,4257,Derrick Favors,17-foot,jumper,Ricky Rubio,76.88888888888889,66.0,0
1891,23,58,1,1,3,3998,Jonas Jerebko,,dunk ,Donovan Mitchell,91.33333333333333,50.0,0
1892,23,59,1,0,3,4011,Ricky Rubio,11-foot,step back jumpshot,,82.44444444444444,60.0,0
1893,23,62,1,1,3,3908809,Donovan Mitchell,26-foot,three point jumper,Jonas Jerebko,74.66666666666667,10.0,1
1894,23,63,1,1,3,2968436,Joe Ingles,,driving layup,,92.44444444444444,54.0,0
1895,23,64,1,1,3,3908809,Donovan Mitchell,,driving layup,,91.33333333333333,46.0,0
1896,23,65,1,1,3,3998,Jonas Jerebko,,layup ,Joe Ingles,91.33333333333333,46.0,0
1897,23,66,1,1,3,6429,Alec Burks,19-foot,pullup jump shot,,73.55555555555556,38.0,0
1898,23,69,1,0,3,6429,Alec Burks,26-foot,three point jumper,,64.66666666666667,46.0,1
1899,23,70,1,0,3,2968436,Joe Ingles,9-foot,two point shot,,83.55555555555556,48.0,0
1900,23,71,1,1,3,6429,Alec Burks,,driving layup ,Derrick Favors,92.44444444444444,52.0,0
1901,23,72,1,1,3,4257,Derrick Favors,16-foot,jumper,,75.77777777777777,43.99999999999999,0
1902,23,73,1,1,3,6429,Alec Burks,10-foot,two point shot,,85.77777777777777,36.0,0
1903,23,74,1,1,3,3908809,Donovan Mitchell,,two point shot,,92.44444444444444,54.0,0
1904,23,76,1,0,3,4261,Ekpe Udoh,,hook shot,,85.77777777777777,50.0,0
1905,23,77,1,1,3,4261,Ekpe Udoh,1-foot,dunk,Donovan Mitchell,92.44444444444444,52.0,0
1906,23,78,1,0,3,2583632,Royce O,2-foot,layup,,92.44444444444444,54.0,0
1907,23,81,1,1,3,6429,Alec Burks,24-foot,three point jumper,,72.44444444444444,80.0,1
1908,23,82,1,0,3,3908809,Donovan Mitchell,28-foot,three point jumper,,66.88888888888889,24.0,1
1909,23,83,1,1,4,3908809,Donovan Mitchell,24-foot,three point jumper,Derrick Favors,90.22222222222223,97.5,1
1910,23,84,1,1,4,3908809,Donovan Mitchell,,driving layup,,92.44444444444444,54.0,0
1911,23,85,1,1,4,3028,Thabo Sefolosha,,driving layup ,Ricky Rubio,92.44444444444444,46.0,0
1912,23,86,1,1,4,3028,Thabo Sefolosha,23-foot,three point jumper,Joe Ingles,94.66666666666667,4.0,1
1913,23,87,1,0,4,3908809,Donovan Mitchell,25-foot,three point shot,,66.88888888888889,36.0,1
1914,23,88,1,0,4,6429,Alec Burks,25-foot,three point jumper,,66.88888888888889,36.0,1
1915,23,89,1,0,4,4011,Ricky Rubio,,three point jumper,,92.44444444444444,97.5,1
1916,23,90,1,0,4,4011,Ricky Rubio,17-foot,pullup jump shot,,74.66666666666667,56.0,0
1917,23,91,1,0,4,4261,Ekpe Udoh,14-foot,two point shot,,80.22222222222223,38.0,0
1918,23,92,1,0,4,3908809,Donovan Mitchell,25-foot,three point jumper,,65.77777777777777,40.0,1
1919,23,93,1,0,4,6429,Alec Burks,,driving layup,,91.33333333333333,48.0,0
1920,23,94,1,0,4,3908809,Donovan Mitchell,2-foot,two point shot,,91.33333333333333,52.0,0
1921,23,95,1,1,4,4257,Derrick Favors,2-foot,dunk,Jonas Jerebko,92.44444444444444,48.0,0
1922,23,96,1,1,4,3908809,Donovan Mitchell,,driving layup,,93.55555555555556,46.0,0
1923,23,97,1,1,4,4257,Derrick Favors,,layup ,Joe Ingles,88.0,48.0,0
1924,23,99,1,1,4,3908809,Donovan Mitchell,27-foot,three point jumper,,66.88888888888889,24.0,1
1925,23,100,1,1,4,2968436,Joe Ingles,26-foot,three point jumper,Donovan Mitchell,69.11111111111111,76.0,1
1926,23,101,1,1,4,3908809,Donovan Mitchell,,driving layup,,92.44444444444444,46.0,0
1927,23,102,1,1,4,3908809,Donovan Mitchell,,driving layup,,92.44444444444444,54.0,0
1928,23,107,1,1,4,6429,Alec Burks,,layup ,Joe Ingles,92.44444444444444,50.0,0
1929,24,0,1,1,1,3908809,Donovan Mitchell,,driving layup,,92.44444444444444,54.0,0
1930,24,1,1,0,1,4257,Derrick Favors,12-foot,two point shot,,82.44444444444444,36.0,0
1931,24,2,1,0,1,3032976,Rudy Gobert,2-foot,tip shot,,92.44444444444444,46.0,0
1932,24,3,1,1,1,4257,Derrick Favors,,layup ,Rudy Gobert,92.44444444444444,52.0,0
1933,24,4,1,1,1,3908809,Donovan Mitchell,10-foot,driving floating jump shot,Derrick Favors,83.55555555555556,58.0,0
1934,24,5,1,0,1,4257,Derrick Favors,23-foot,three point jumper,,94.66666666666667,97.5,1
1935,24,6,1,1,1,3908809,Donovan Mitchell,28-foot,three point jumper,Jonas Jerebko,68.0,82.0,1
1936,24,7,1,1,1,3032976,Rudy Gobert,,driving layup ,Joe Ingles,92.44444444444444,48.0,0
1937,24,8,1,0,1,4011,Ricky Rubio,25-foot,three point jumper,,65.77777777777777,46.0,1
1938,24,9,1,0,1,4011,Ricky Rubio,18-foot,pullup jump shot,,76.88888888888889,70.0,0
1939,24,10,1,1,1,2968436,Joe Ingles,25-foot,three point jumper,Donovan Mitchell,65.77777777777777,48.0,1
1940,24,11,1,0,1,2968436,Joe Ingles,25-foot,three point jumper,,66.88888888888889,32.0,1
1941,24,12,1,1,1,3998,Jonas Jerebko,,three point jumper ,Derrick Favors,93.55555555555556,6.0,1
1942,24,13,1,0,1,3998,Jonas Jerebko,4-foot,driving layup,,90.22222222222223,54.0,0
1943,24,14,1,1,1,3908809,Donovan Mitchell,18-foot,pullup jump shot,,82.44444444444444,80.0,0
1944,24,15,1,0,1,3998,Jonas Jerebko,22-foot,three point jumper,,92.44444444444444,6.0,1
1945,24,16,1,0,1,6429,Alec Burks,26-foot,three point pullup jump shot,,66.88888888888889,28.0,1
1946,24,17,1,1,1,6429,Alec Burks,,layup ,Raul Neto,92.44444444444444,50.0,0
1947,24,20,1,1,1,3028,Thabo Sefolosha,,layup ,,92.44444444444444,46.0,0
1948,24,21,1,1,1,4257,Derrick Favors,2-foot,dunk,Raul Neto,91.33333333333333,54.0,0
1949,24,22,1,1,1,6429,Alec Burks,,two point shot,,92.44444444444444,48.0,0
1950,24,24,1,1,2,2968361,Raul Neto,,driving layup,,92.44444444444444,54.0,0
1951,24,25,1,1,2,3028,Thabo Sefolosha,25-foot,three point jumper,Raul Neto,71.33333333333333,80.0,1
1952,24,26,1,1,2,2968361,Raul Neto,23-foot,three point jumper,Alec Burks,90.22222222222223,94.0,1
1953,24,27,1,0,2,3028,Thabo Sefolosha,25-foot,three point jumper,,72.44444444444444,18.0,1
1954,24,28,1,1,2,6429,Alec Burks,,two point shot ,Thabo Sefolosha,93.55555555555556,46.0,0
1955,24,29,1,1,2,2583632,Royce O,25-foot,step back jumpshot,Ricky Rubio,69.11111111111111,28.0,0
1956,24,30,1,0,2,6429,Alec Burks,,two point shot,,82.44444444444444,50.0,0
1957,24,31,1,1,2,4011,Ricky Rubio,3-foot,two point shot,,92.44444444444444,43.99999999999999,0
1958,24,33,1,1,2,3908809,Donovan Mitchell,2-foot,dunk,Ricky Rubio,92.44444444444444,54.0,0
1959,24,34,1,0,2,3998,Jonas Jerebko,,driving layup,,91.33333333333333,54.0,0
1960,24,35,1,1,2,3032976,Rudy Gobert,,two point shot,,91.33333333333333,48.0,0
1961,24,36,1,1,2,3998,Jonas Jerebko,,three point jumper ,Joe Ingles,93.55555555555556,4.0,1
1962,24,37,1,0,2,3032976,Rudy Gobert,,two point shot,,91.33333333333333,50.0,0
1963,24,38,1,0,2,3998,Jonas Jerebko,25-foot,three point jumper,,75.77777777777777,10.0,1
1964,24,41,1,0,2,3908809,Donovan Mitchell,26-foot,three point pullup jump shot,,66.88888888888889,32.0,1
1965,24,42,1,1,2,3908809,Donovan Mitchell,,driving layup,,92.44444444444444,48.0,0
1966,24,43,1,0,2,2968436,Joe Ingles,23-foot,three point jumper,,91.33333333333333,4.0,1
1967,24,44,1,0,2,3908809,Donovan Mitchell,27-foot,three point jumper,,63.55555555555556,52.0,1
1968,24,47,1,1,2,2968436,Joe Ingles,,driving layup,,91.33333333333333,54.0,0
1969,24,48,1,1,2,3028,Thabo Sefolosha,,driving layup,,92.44444444444444,54.0,0
1970,24,49,1,1,2,3028,Thabo Sefolosha,,dunk,,91.33333333333333,50.0,0
1971,24,50,1,0,2,4011,Ricky Rubio,22-foot,three point jumper,,94.66666666666667,6.0,1
1972,24,51,1,0,2,3028,Thabo Sefolosha,24-foot,three point jumper,,74.66666666666667,16.0,1
1973,24,52,1,0,3,4257,Derrick Favors,15-foot,jumper,,76.88888888888889,52.0,0
1974,24,56,1,0,3,3908809,Donovan Mitchell,,two point shot,,84.66666666666667,50.0,0
1975,24,57,1,0,3,3908809,Donovan Mitchell,,jumper,,89.11111111111111,50.0,0
1976,24,58,1,0,3,4011,Ricky Rubio,24-foot,three point jumper,,85.77777777777777,4.0,1
1977,24,59,1,1,3,3908809,Donovan Mitchell,23-foot,three point jumper,Ricky Rubio,90.22222222222223,94.0,1
1978,24,60,1,0,3,4011,Ricky Rubio,,three point jumper,,93.55555555555556,6.0,1
1979,24,61,1,1,3,2968436,Joe Ingles,25-foot,three point jumper,Ricky Rubio,70.22222222222223,20.0,1
1980,24,62,1,1,3,2968436,Joe Ingles,23-foot,three point jumper,Donovan Mitchell,91.33333333333333,4.0,1
1981,24,63,1,1,3,6429,Alec Burks,,driving layup,,91.33333333333333,52.0,0
1982,24,64,1,1,3,4257,Derrick Favors,7-foot,two point shot,Alec Burks,85.77777777777777,48.0,0
1983,24,65,1,1,3,3908809,Donovan Mitchell,24-foot,three point jumper,,83.55555555555556,4.0,1
1984,24,66,1,0,3,3908809,Donovan Mitchell,30-foot,three point jumper,,61.333333333333336,34.0,1
1985,24,67,1,1,3,6429,Alec Burks,9-foot,two point shot,,89.11111111111111,68.0,0
1986,24,68,1,1,3,2583632,Royce O,25-foot,step back jumpshot,,65.77777777777777,38.0,0
1987,24,69,1,0,3,4257,Derrick Favors,19-foot,jumper,,75.77777777777777,72.0,0
1988,24,72,1,1,4,6429,Alec Burks,,two point shot ,,93.55555555555556,54.0,0
1989,24,74,1,0,4,6429,Alec Burks,26-foot,three point jumper,,68.0,26.0,1
1990,24,77,1,1,4,6429,Alec Burks,,three point jumper ,Rudy Gobert,65.77777777777777,50.0,1
1991,24,78,1,1,4,6429,Alec Burks,25-foot,three point jumper,Rudy Gobert,65.77777777777777,54.0,1
1992,24,79,1,1,4,6429,Alec Burks,26-foot,three point jumper,,64.66666666666667,56.0,1
1993,24,80,1,0,4,2583632,Royce O,23-foot,three point jumper,,91.33333333333333,4.0,1
1994,24,81,1,1,4,2583632,Royce O,26-foot,three point jumper,Alec Burks,71.33333333333333,16.0,1
1995,24,82,1,1,4,2583632,Royce O,,two point shot,,92.44444444444444,46.0,0
1996,24,83,1,0,4,3998,Jonas Jerebko,25-foot,three point jumper,,71.33333333333333,20.0,1
1997,24,84,1,1,4,4261,Ekpe Udoh,,layup ,,91.33333333333333,54.0,0
1998,24,85,1,0,4,6429,Alec Burks,13-foot,two point shot,,81.33333333333334,38.0,0
1999,24,86,1,0,4,2968361,Raul Neto,,layup,,92.44444444444444,54.0,0
2000,24,87,1,1,4,4261,Ekpe Udoh,2-foot,dunk,Raul Neto,91.33333333333333,48.0,0
2001,24,88,1,1,4,2968361,Raul Neto,,layup ,,91.33333333333333,46.0,0
2002,24,89,1,1,4,4261,Ekpe Udoh,,layup ,Raul Neto,92.44444444444444,52.0,0
2003,24,92,1,0,4,2968361,Raul Neto,2-foot,two point shot,,91.33333333333333,52.0,0
2004,24,93,1,0,4,4261,Ekpe Udoh,9-foot,two point shot,,84.66666666666667,43.99999999999999,0
2005,25,0,0,1,1,3908809,Donovan Mitchell,23-foot,step back jumpshot,,72.22222222222223,68.0,0
2006,25,1,0,1,1,4011,Ricky Rubio,23-foot,three point jumper,Joe Ingles,90.0,94.0,1
2007,25,2,0,1,1,2968436,Joe Ingles,22-foot,three point jumper,Ricky Rubio,93.33333333333333,94.0,1
2008,25,3,0,1,1,2968436,Joe Ingles,27-foot,three pointer,Donovan Mitchell,65.55555555555556,52.0,1
2009,25,4,0,0,1,3908809,Donovan Mitchell,12-foot,pullup jump shot,,83.33333333333334,60.0,0
2010,25,5,0,0,1,4011,Ricky Rubio,,driving layup,,94.44444444444444,50.0,0
2011,25,8,0,0,1,3998,Jonas Jerebko,22-foot,three point jumper,,96.66666666666667,94.0,1
2012,25,9,0,0,1,3998,Jonas Jerebko,20-foot,pullup jump shot,,74.44444444444444,34.0,0
2013,25,10,0,0,1,2968436,Joe Ingles,25-foot,three point jumper,,71.11111111111111,24.0,1
2014,25,11,0,1,1,3908809,Donovan Mitchell,24-foot,step back jumpshot,,75.55555555555556,16.0,0
2015,25,12,0,1,1,3908809,Donovan Mitchell,27-foot,three point jumper,Alec Burks,68.88888888888889,24.0,1
2016,25,13,0,0,1,3908809,Donovan Mitchell,,driving layup,,93.33333333333333,50.0,0
2017,25,14,0,1,1,4257,Derrick Favors,,dunk,,95.55555555555556,50.0,0
2018,25,16,0,1,1,4257,Derrick Favors,,layup ,Alec Burks,94.44444444444444,50.0,0
2019,25,17,0,0,1,6429,Alec Burks,,pullup jump shot,,77.77777777777777,50.0,0
2020,25,18,0,0,1,3908809,Donovan Mitchell,25-foot,three point pullup jump shot,,70.0,68.0,1
2021,25,19,0,1,1,4257,Derrick Favors,,tip shot,,95.55555555555556,50.0,0
2022,25,20,0,0,1,6429,Alec Burks,,driving layup,,93.33333333333333,46.0,0
2023,25,21,0,1,1,3028,Thabo Sefolosha,,tip shot,,95.55555555555556,50.0,0
2024,25,22,0,1,1,3028,Thabo Sefolosha,,driving layup ,Ricky Rubio,92.22222222222223,46.0,0
2025,25,23,0,0,1,3028,Thabo Sefolosha,,two point shot,,94.44444444444444,50.0,0
2026,25,24,0,0,1,3028,Thabo Sefolosha,23-foot,three point jumper,,93.33333333333333,2.5,1
2027,25,27,0,0,2,6429,Alec Burks,25-foot,three point pullup jump shot,,71.11111111111111,24.0,1
2028,25,28,0,0,2,4257,Derrick Favors,15-foot,jumper,,87.77777777777777,76.0,0
2029,25,29,0,0,2,2583632,Royce O,22-foot,three point jumper,,93.33333333333333,94.0,1
2030,25,32,0,1,2,4011,Ricky Rubio,10-foot,two point shot,,86.66666666666667,36.0,0
2031,25,33,0,1,2,2968436,Joe Ingles,24-foot,three point jumper,Ricky Rubio,72.22222222222223,76.0,1
2032,25,34,0,0,2,2968436,Joe Ingles,25-foot,three point jumper,,75.55555555555556,14.0,1
2033,25,35,0,0,2,3998,Jonas Jerebko,23-foot,three point jumper,,88.88888888888889,6.0,1
2034,25,40,0,0,2,2968436,Joe Ingles,25-foot,three point pullup jump shot,,70.0,72.0,1
2035,25,43,0,0,2,4257,Derrick Favors,,two point shot,,91.11111111111111,50.0,0
2036,25,44,0,0,2,4257,Derrick Favors,6-foot,jumper,,88.88888888888889,48.0,0
2037,25,45,0,0,2,2583632,Royce O,25-foot,three point jumper,,75.55555555555556,14.0,1
2038,25,46,0,1,2,4257,Derrick Favors,2-foot,layup,Alec Burks,94.44444444444444,46.0,0
2039,25,47,0,0,2,3908809,Donovan Mitchell,24-foot,three point pullup jump shot,,73.33333333333333,76.0,1
2040,25,48,0,0,2,3028,Thabo Sefolosha,3-foot,driving layup,,93.33333333333333,54.0,0
2041,25,49,0,0,2,3908809,Donovan Mitchell,23-foot,three point jumper,,94.44444444444444,96.0,1
2042,25,50,0,1,2,3028,Thabo Sefolosha,1-foot,dunk,Joe Ingles,94.44444444444444,48.0,0
2043,25,51,0,1,2,3908809,Donovan Mitchell,,driving layup,,94.44444444444444,48.0,0
2044,25,52,0,1,3,3908809,Donovan Mitchell,25-foot,three point jumper,Joe Ingles,80.0,8.0,1
2045,25,53,0,0,3,3908809,Donovan Mitchell,26-foot,three point jumper,,67.77777777777777,43.99999999999999,1
2046,25,54,0,0,3,3908809,Donovan Mitchell,24-foot,three point jumper,,94.44444444444444,2.0,1
2047,25,55,0,1,3,4011,Ricky Rubio,,pullup jump shot,,95.55555555555556,32.0,0
2048,25,56,0,1,3,2968436,Joe Ingles,14-foot,pullup jump shot,,87.77777777777777,26.0,0
2049,25,57,0,1,3,3908809,Donovan Mitchell,9-foot,two point shot,,90.0,64.0,0
2050,25,58,0,1,3,3908809,Donovan Mitchell,,two point shot ,Joe Ingles,94.44444444444444,48.0,0
2051,25,59,0,1,3,3998,Jonas Jerebko,,two point shot ,Donovan Mitchell,95.55555555555556,52.0,0
2052,25,60,0,1,3,2968436,Joe Ingles,26-foot,three point jumper,Donovan Mitchell,68.88888888888889,74.0,1
2053,25,63,0,1,3,3998,Jonas Jerebko,1-foot,layup,Donovan Mitchell,94.44444444444444,48.0,0
2054,25,65,0,0,3,3908809,Donovan Mitchell,1-foot,driving layup,,94.44444444444444,48.0,0
2055,25,66,0,1,3,3908809,Donovan Mitchell,26-foot,three point jumper,Alec Burks,67.77777777777777,36.0,1
2056,25,67,0,1,3,6429,Alec Burks,,driving layup,,94.44444444444444,54.0,0
2057,25,68,0,0,3,4257,Derrick Favors,15-foot,jumper,,78.88888888888889,52.0,0
2058,25,71,0,0,3,4011,Ricky Rubio,21-foot,pullup jump shot,,73.33333333333333,34.0,0
2059,25,72,0,0,3,6429,Alec Burks,25-foot,three point jumper,,67.77777777777777,43.99999999999999,1
2060,25,73,0,1,3,3028,Thabo Sefolosha,25-foot,three point jumper,Alec Burks,67.77777777777777,42.00000000000001,1
2061,25,74,0,0,3,6429,Alec Burks,,driving floating jump shot,,88.88888888888889,50.0,0
2062,25,77,0,0,3,3032976,Rudy Gobert,,layup,,93.33333333333333,50.0,0
2063,25,78,0,1,3,3032976,Rudy Gobert,,dunk,,94.44444444444444,52.0,0
2064,25,79,0,0,4,6429,Alec Burks,1-foot,driving layup,,94.44444444444444,52.0,0
2065,25,80,0,0,4,2583632,Royce O,,driving layup,,93.33333333333333,52.0,0
2066,25,81,0,1,4,3028,Thabo Sefolosha,,tip shot,,95.55555555555556,50.0,0
2067,25,82,0,0,4,2583632,Royce O,,driving floating jump shot,,86.66666666666667,56.0,0
2068,25,83,0,0,4,4011,Ricky Rubio,23-foot,three point jumper,,93.33333333333333,94.0,1
2069,25,84,0,0,4,3998,Jonas Jerebko,,two point shot,,90.0,52.0,0
2070,25,85,0,0,4,3908809,Donovan Mitchell,25-foot,three point jumper,,75.55555555555556,86.0,1
2071,25,86,0,0,4,2968436,Joe Ingles,23-foot,three point jumper,,93.33333333333333,2.5,1
2072,25,87,0,0,4,3908809,Donovan Mitchell,,driving layup,,93.33333333333333,54.0,0
2073,25,88,0,0,4,4257,Derrick Favors,,tip shot,,95.55555555555556,50.0,0
2074,25,89,0,1,4,3908809,Donovan Mitchell,23-foot,three point jumper,Ricky Rubio,94.44444444444444,96.0,1
2075,25,90,0,1,4,2968436,Joe Ingles,,layup ,Ricky Rubio,94.44444444444444,50.0,0
2076,25,91,0,0,4,2968436,Joe Ingles,25-foot,three point jumper,,67.77777777777777,48.0,1
2077,25,92,0,0,4,2968436,Joe Ingles,23-foot,three point jumper,,92.22222222222223,96.0,1
2078,25,93,0,1,4,3908809,Donovan Mitchell,,driving layup,,93.33333333333333,48.0,0
2079,25,94,0,1,4,6429,Alec Burks,,driving layup,,94.44444444444444,50.0,0
2080,25,96,0,0,4,3908809,Donovan Mitchell,28-foot,three point pullup jump shot,,67.77777777777777,74.0,1
2081,25,97,0,0,4,6429,Alec Burks,,driving layup,,94.44444444444444,52.0,0
2082,25,98,0,1,4,3908809,Donovan Mitchell,,driving layup,,94.44444444444444,50.0,0
2083,25,99,0,0,4,2968436,Joe Ingles,25-foot,three point jumper,,74.44444444444444,18.0,1
2084,26,0,1,0,1,3032976,Rudy Gobert,,hook shot,,89.11111111111111,50.0,0
2085,26,1,1,1,1,3032976,Rudy Gobert,,dunk ,Donovan Mitchell,92.44444444444444,50.0,0
2086,26,2,1,0,1,3032976,Rudy Gobert,8-foot,jumper,,84.66666666666667,56.0,0
2087,26,3,1,1,1,2968436,Joe Ingles,24-foot,three point jumper,,88.0,97.5,1
2088,26,4,1,0,1,2968436,Joe Ingles,26-foot,three point jumper,,68.0,24.0,1
2089,26,5,1,0,1,3908809,Donovan Mitchell,26-foot,three point jumper,,66.88888888888889,28.0,1
2090,26,6,1,0,1,2968436,Joe Ingles,25-foot,three point jumper,,78.0,8.0,1
2091,26,9,1,0,1,3032976,Rudy Gobert,,layup,,88.0,50.0,0
2092,26,10,1,1,1,3032976,Rudy Gobert,,dunk,,93.55555555555556,50.0,0
2093,26,11,1,0,1,4011,Ricky Rubio,23-foot,three point jumper,,91.33333333333333,4.0,1
