,game,shot,home/away,made/missed,period,shooter,shooter_name,distance,shot_type,assist,left,top,ThreePt
767,10,56,0,0,3,2968436,Joe Ingles,,driving layup,,93.33333333333333,46.0,0
768,10,57,0,1,3,3032976,Rudy Gobert,,layup ,Ricky Rubio,94.44444444444444,52.0,0
769,10,59,0,0,3,2968436,Joe Ingles,2-foot,driving layup,,94.44444444444444,46.0,0
770,10,60,0,1,3,3032976,Rudy Gobert,,dunk,,94.44444444444444,50.0,0
771,10,61,0,1,3,2581177,Rodney Hood,,layup ,Alec Burks,94.44444444444444,48.0,0
772,10,63,0,1,3,6429,Alec Burks,26-foot,three point jumper,Donovan Mitchell,66.66666666666667,60.0,1
773,10,64,0,1,3,3908809,Donovan Mitchell,,two point shot,,95.55555555555556,54.0,0
774,10,65,0,1,3,3032976,Rudy Gobert,,dunk ,Donovan Mitchell,96.66666666666667,50.0,0
775,10,66,0,1,3,3908809,Donovan Mitchell,,driving layup,,95.55555555555556,52.0,0
776,10,67,0,0,3,3028,Thabo Sefolosha,8-foot,jumper,,88.88888888888889,60.0,0
777,10,68,0,0,3,3028,Thabo Sefolosha,,tip shot,,95.55555555555556,50.0,0
778,10,69,0,1,3,3028,Thabo Sefolosha,,tip shot,,95.55555555555556,50.0,0
779,10,70,0,0,3,3908809,Donovan Mitchell,24-foot,three point jumper,,86.66666666666667,2.5,1
780,10,73,0,1,3,4011,Ricky Rubio,25-foot,three pointer,,67.77777777777777,46.0,1
781,10,74,0,0,3,6429,Alec Burks,15-foot,pullup jump shot,,80.0,58.0,0
782,10,77,0,0,3,4011,Ricky Rubio,25-foot,three point jumper,,70.0,70.0,1
783,10,78,0,0,3,4011,Ricky Rubio,,three point jumper,,94.44444444444444,96.0,1
784,10,79,0,0,3,3908809,Donovan Mitchell,25-foot,three point jumper,,72.22222222222223,22.0,1
785,10,82,0,0,4,2583632,Royce O,3-foot,jumper,,93.33333333333333,56.0,0
786,10,83,0,0,4,2968361,Raul Neto,21-foot,jumper,,82.22222222222223,14.0,0
787,10,84,0,0,4,3908809,Donovan Mitchell,26-foot,three point jumper,,70.0,74.0,1
788,10,85,0,0,4,2583632,Royce O,,three point jumper,,66.66666666666667,50.0,1
789,10,86,0,1,4,3908809,Donovan Mitchell,27-foot,three point jumper,Ekpe Udoh,72.22222222222223,14.0,1
790,10,87,0,1,4,4261,Ekpe Udoh,8-foot,jumper,,86.66666666666667,48.0,0
791,10,88,0,0,4,4257,Derrick Favors,11-foot,jumper,,94.44444444444444,72.0,0
792,10,89,0,0,4,3908809,Donovan Mitchell,3-foot,layup,,94.44444444444444,46.0,0
793,10,90,0,1,4,3998,Jonas Jerebko,25-foot,three point jumper,Ekpe Udoh,72.22222222222223,80.0,1
794,10,91,0,1,4,2968361,Raul Neto,,two point shot,,94.44444444444444,50.0,0
795,10,93,0,0,4,2583632,Royce O,27-foot,three point jumper,,65.55555555555556,46.0,1
796,10,96,0,0,4,2968361,Raul Neto,11-foot,jumper,,84.44444444444444,58.0,0
797,10,97,0,0,4,3998,Jonas Jerebko,25-foot,three point jumper,,71.11111111111111,74.0,1
798,10,100,0,0,4,3998,Jonas Jerebko,,driving layup,,87.77777777777777,48.0,0
799,10,101,0,1,4,6429,Alec Burks,,finger roll layup ,Jonas Jerebko,93.33333333333333,50.0,0
800,10,102,0,1,4,3998,Jonas Jerebko,,jumper ,Raul Neto,95.55555555555556,88.0,0
801,10,103,0,0,4,3998,Jonas Jerebko,20-foot,jumper,,94.44444444444444,90.0,0
802,10,104,0,0,4,2583632,Royce O,26-foot,three point jumper,,75.55555555555556,12.0,1
803,10,107,0,1,4,2583632,Royce O,,two point shot ,Raul Neto,93.33333333333333,50.0,0
804,10,108,0,1,4,6429,Alec Burks,26-foot,three point jumper,Raul Neto,70.0,26.0,1
805,10,109,0,0,4,4065673,Tony Bradley,11-foot,two point shot,,84.44444444444444,40.0,0
806,10,110,0,0,4,2968361,Raul Neto,,driving layup,,94.44444444444444,48.0,0
807,10,111,0,0,4,2583632,Royce O,20-foot,jumper,,83.33333333333334,84.0,0
808,11,0,1,0,1,4011,Ricky Rubio,13-foot,step back jumpshot,,82.44444444444444,66.0,0
809,11,1,1,0,1,4011,Ricky Rubio,,driving floating jump shot,,83.55555555555556,70.0,0
810,11,2,1,0,1,3032976,Rudy Gobert,,tip shot,,90.22222222222223,50.0,0
811,11,5,1,0,1,4011,Ricky Rubio,24-foot,three point jumper,,86.88888888888889,4.0,1
812,11,6,1,1,1,3032976,Rudy Gobert,,driving layup ,Joe Ingles,91.33333333333333,52.0,0
813,11,7,1,1,1,2968436,Joe Ingles,25-foot,three pointer,,65.77777777777777,40.0,1
814,11,8,1,0,1,4011,Ricky Rubio,21-foot,pullup jump shot,,79.11111111111111,18.0,0
815,11,9,1,0,1,4011,Ricky Rubio,20-foot,pullup jump shot,,74.66666666666667,32.0,0
816,11,11,1,0,1,4257,Derrick Favors,2-foot,dunk,,92.44444444444444,48.0,0
817,11,12,1,1,1,4257,Derrick Favors,,hook shot,,85.77777777777777,50.0,0
818,11,14,1,0,1,3908809,Donovan Mitchell,25-foot,three point jumper,,71.33333333333333,82.0,1
819,11,17,1,0,1,2968436,Joe Ingles,17-foot,step back jumpshot,,81.33333333333334,76.0,0
820,11,18,1,0,1,3908809,Donovan Mitchell,8-foot,jumper,,84.66666666666667,48.0,0
821,11,19,1,0,1,3908809,Donovan Mitchell,13-foot,two point shot,,82.44444444444444,66.0,0
822,11,20,1,0,1,6429,Alec Burks,,two point shot,,79.11111111111111,50.0,0
823,11,21,1,0,1,3032976,Rudy Gobert,1-foot,two point shot,,92.44444444444444,48.0,0
824,11,24,1,0,1,3028,Thabo Sefolosha,19-foot,pullup jump shot,,75.77777777777777,72.0,0
825,11,27,1,1,1,3998,Jonas Jerebko,,three point jumper ,Thabo Sefolosha,93.55555555555556,94.0,1
826,11,28,1,0,1,3908809,Donovan Mitchell,25-foot,three point jumper,,81.33333333333334,6.0,1
827,11,31,1,1,1,3028,Thabo Sefolosha,,layup ,Ricky Rubio,91.33333333333333,52.0,0
828,11,32,1,0,1,3908809,Donovan Mitchell,23-foot,jumper,,68.0,48.0,0
829,11,33,1,0,2,4011,Ricky Rubio,25-foot,step back jumpshot,,76.88888888888889,10.0,0
830,11,34,1,1,2,4261,Ekpe Udoh,,dunk ,Ricky Rubio,91.33333333333333,48.0,0
831,11,35,1,0,2,2581177,Rodney Hood,17-foot,pullup jump shot,,76.88888888888889,66.0,0
832,11,36,1,1,2,3028,Thabo Sefolosha,,driving layup,,92.44444444444444,48.0,0
833,11,37,1,0,2,4257,Derrick Favors,,three point jumper,,93.55555555555556,4.0,1
834,11,38,1,0,2,2581177,Rodney Hood,25-foot,three point jumper,,65.77777777777777,43.99999999999999,1
835,11,39,1,0,2,2968436,Joe Ingles,26-foot,three point jumper,,65.77777777777777,66.0,1
836,11,40,1,0,2,2581177,Rodney Hood,,driving layup,,85.77777777777777,60.0,0
837,11,41,1,1,2,4011,Ricky Rubio,10-foot,step back jumpshot,,83.55555555555556,58.0,0
838,11,44,1,1,2,2968436,Joe Ingles,7-foot,driving floating jump shot,,85.77777777777777,43.99999999999999,0
839,11,45,1,0,2,3908809,Donovan Mitchell,25-foot,step back jumpshot,,65.77777777777777,58.0,0
840,11,46,1,1,2,2968361,Raul Neto,10-foot,two point shot,,82.44444444444444,42.00000000000001,0
841,11,47,1,0,2,2968436,Joe Ingles,24-foot,three point jumper,,83.55555555555556,94.0,1
842,11,48,1,0,2,2968361,Raul Neto,12-foot,jumper,,81.33333333333334,38.0,0
843,11,49,1,1,2,4257,Derrick Favors,,three point jumper ,Donovan Mitchell,93.55555555555556,4.0,1
844,11,50,1,1,2,3908809,Donovan Mitchell,,two point shot,,92.44444444444444,48.0,0
845,11,51,1,0,2,2968361,Raul Neto,2-foot,two point shot,,91.33333333333333,46.0,0
846,11,52,1,0,2,3032976,Rudy Gobert,,tip shot,,90.22222222222223,50.0,0
847,11,53,1,0,2,3032976,Rudy Gobert,,tip shot,,90.22222222222223,50.0,0
848,11,54,1,0,2,3908809,Donovan Mitchell,26-foot,three point jumper,,79.11111111111111,6.0,1
849,11,55,1,0,2,4257,Derrick Favors,9-foot,jumper,,83.55555555555556,48.0,0
850,11,59,1,0,2,2968436,Joe Ingles,8-foot,two point shot,,91.33333333333333,36.0,0
851,11,60,1,0,2,2968361,Raul Neto,23-foot,three point jumper,,92.44444444444444,97.5,1
852,11,63,1,0,2,3908809,Donovan Mitchell,15-foot,jumper,,76.88888888888889,54.0,0
853,11,64,1,0,2,2968436,Joe Ingles,25-foot,three point jumper,,66.88888888888889,66.0,1
854,11,65,1,1,2,3908809,Donovan Mitchell,30-foot,three point jumper,Ricky Rubio,62.44444444444444,30.0,1
855,11,66,1,0,3,4011,Ricky Rubio,23-foot,three point jumper,,91.33333333333333,97.5,1
856,11,67,1,0,3,3908809,Donovan Mitchell,,driving layup,,91.33333333333333,46.0,0
857,11,68,1,0,3,4011,Ricky Rubio,,driving layup,,84.66666666666667,46.0,0
858,11,69,1,1,3,2968436,Joe Ingles,24-foot,three point jumper,Ricky Rubio,89.11111111111111,98.0,1
859,11,70,1,0,3,4257,Derrick Favors,8-foot,two point shot,,86.88888888888889,42.00000000000001,0
860,11,71,1,0,3,3908809,Donovan Mitchell,25-foot,three point jumper,,69.11111111111111,26.0,1
861,11,72,1,0,3,2968436,Joe Ingles,25-foot,three point jumper,,66.88888888888889,36.0,1
862,11,73,1,0,3,4011,Ricky Rubio,5-foot,two point shot,,89.11111111111111,54.0,0
863,11,74,1,1,3,4011,Ricky Rubio,20-foot,pullup jump shot,,71.33333333333333,40.0,0
864,11,75,1,0,3,2968436,Joe Ingles,20-foot,pullup jump shot,,71.33333333333333,46.0,0
865,11,76,1,0,3,4257,Derrick Favors,19-foot,jumper,,72.44444444444444,58.0,0
866,11,77,1,0,3,2968436,Joe Ingles,25-foot,three point jumper,,82.44444444444444,97.5,1
867,11,78,1,1,3,3032976,Rudy Gobert,,dunk,,93.55555555555556,50.0,0
868,11,79,1,0,3,2968361,Raul Neto,15-foot,pullup jump shot,,88.0,22.0,0
869,11,80,1,1,3,2968436,Joe Ingles,22-foot,pullup jump shot,,73.55555555555556,24.0,0
870,11,81,1,0,3,2581177,Rodney Hood,18-foot,pullup jump shot,,76.88888888888889,70.0,0
871,11,82,1,0,3,3998,Jonas Jerebko,25-foot,three point jumper,,71.33333333333333,20.0,1
872,11,85,1,1,3,2581177,Rodney Hood,6-foot,two point shot,,89.11111111111111,60.0,0
873,11,88,1,1,3,2581177,Rodney Hood,26-foot,three point jumper,Ricky Rubio,65.77777777777777,60.0,1
874,11,89,1,0,3,2581177,Rodney Hood,10-foot,two point shot,,83.55555555555556,60.0,0
875,11,90,1,1,3,4011,Ricky Rubio,11-foot,two point shot,,86.88888888888889,68.0,0
876,11,97,1,1,3,4261,Ekpe Udoh,,dunk,,93.55555555555556,50.0,0
877,11,98,1,0,3,6429,Alec Burks,,driving layup,,90.22222222222223,54.0,0
878,11,99,1,0,4,2581177,Rodney Hood,26-foot,three point jumper,,65.77777777777777,62.0,1
879,11,100,1,0,4,3908809,Donovan Mitchell,16-foot,pullup jump shot,,79.11111111111111,30.0,0
880,11,101,1,0,4,6429,Alec Burks,4-foot,jumper,,92.44444444444444,42.00000000000001,0
881,11,102,1,0,4,2581177,Rodney Hood,25-foot,three point jumper,,65.77777777777777,38.0,1
882,11,103,1,0,4,3908809,Donovan Mitchell,25-foot,step back jumpshot,,65.77777777777777,43.99999999999999,0
883,11,104,1,1,4,3908809,Donovan Mitchell,25-foot,three point jumper,Thabo Sefolosha,84.66666666666667,98.0,1
884,11,105,1,1,4,2581177,Rodney Hood,2-foot,dunk,Ricky Rubio,91.33333333333333,52.0,0
885,11,106,1,0,4,3028,Thabo Sefolosha,25-foot,three point jumper,,65.77777777777777,43.99999999999999,1
886,11,107,1,0,4,2581177,Rodney Hood,23-foot,three point shot,,90.22222222222223,4.0,1
887,11,108,1,1,4,3032976,Rudy Gobert,,dunk ,Joe Ingles,90.22222222222223,50.0,0
888,11,109,1,0,4,4011,Ricky Rubio,25-foot,three point jumper,,65.77777777777777,56.0,1
889,11,110,1,0,4,3908809,Donovan Mitchell,,two point shot,,78.0,50.0,0
890,11,111,1,0,4,3908809,Donovan Mitchell,27-foot,three point jumper,,69.11111111111111,78.0,1
891,11,112,1,0,4,3908809,Donovan Mitchell,24-foot,three point jumper,,84.66666666666667,97.5,1
892,11,113,1,0,4,4011,Ricky Rubio,5-foot,jumper,,89.11111111111111,56.0,0
893,11,114,1,0,4,2968436,Joe Ingles,25-foot,three point jumper,,65.77777777777777,42.00000000000001,1
894,11,115,1,1,4,4011,Ricky Rubio,18-foot,pullup jump shot,,74.66666666666667,60.0,0
895,11,116,1,0,4,4011,Ricky Rubio,24-foot,three point jumper,,88.0,97.5,1
896,11,117,1,1,4,2968436,Joe Ingles,3-foot,two point shot,,90.22222222222223,52.0,0
897,11,118,1,1,4,2968436,Joe Ingles,25-foot,three point jumper,Rudy Gobert,72.44444444444444,18.0,1
898,11,121,1,0,4,3908809,Donovan Mitchell,26-foot,three point jumper,,64.66666666666667,48.0,1
899,11,122,1,0,4,2968436,Joe Ingles,26-foot,three point jumper,,70.22222222222223,80.0,1
900,11,123,1,0,4,2581177,Rodney Hood,6-foot,two point shot,,88.0,56.0,0
901,11,126,1,0,4,3908809,Donovan Mitchell,,layup,,90.22222222222223,52.0,0
902,11,127,1,1,4,3028,Thabo Sefolosha,,driving layup ,Rodney Hood,92.44444444444444,46.0,0
903,11,130,1,1,4,2581177,Rodney Hood,23-foot,three point jumper,Ricky Rubio,90.22222222222223,4.0,1
904,11,131,1,1,4,3032976,Rudy Gobert,,layup ,Ricky Rubio,92.44444444444444,46.0,0
905,11,132,1,0,4,3908809,Donovan Mitchell,,two point shot,,92.44444444444444,46.0,0
906,11,133,1,0,4,2581177,Rodney Hood,37-foot,three point jumper,,58.0,88.0,1
907,12,0,1,1,1,3908809,Donovan Mitchell,,driving layup ,Joe Ingles,92.44444444444444,54.0,0
908,12,1,1,1,1,3908809,Donovan Mitchell,2-foot,two point shot,,92.44444444444444,54.0,0
909,12,2,1,0,1,2968436,Joe Ingles,25-foot,three point jumper,,66.88888888888889,68.0,1
910,12,3,1,0,1,3908809,Donovan Mitchell,,jumper,,75.77777777777777,50.0,0
911,12,4,1,0,1,3908809,Donovan Mitchell,2-foot,driving layup,,92.44444444444444,46.0,0
912,12,7,1,1,1,4257,Derrick Favors,,two point shot ,Ricky Rubio,93.55555555555556,52.0,0
913,12,8,1,1,1,4257,Derrick Favors,2-foot,dunk,Joe Ingles,92.44444444444444,54.0,0
914,12,9,1,0,1,4257,Derrick Favors,13-foot,two point shot,,79.11111111111111,46.0,0
915,12,10,1,0,1,4011,Ricky Rubio,15-foot,jumper,,81.33333333333334,28.0,0
916,12,11,1,0,1,4011,Ricky Rubio,15-foot,jumper,,76.88888888888889,46.0,0
917,12,12,1,1,1,2581177,Rodney Hood,17-foot,jumper,Donovan Mitchell,74.66666666666667,42.00000000000001,0
918,12,13,1,1,1,3032976,Rudy Gobert,,dunk ,Joe Ingles,91.33333333333333,50.0,0
919,12,14,1,1,1,2968436,Joe Ingles,,layup,,92.44444444444444,54.0,0
920,12,15,1,0,1,2581177,Rodney Hood,26-foot,three point jumper,,64.66666666666667,43.99999999999999,1
921,12,16,1,1,1,3032976,Rudy Gobert,,driving layup,,90.22222222222223,46.0,0
922,12,17,1,0,1,2581177,Rodney Hood,14-foot,pullup jump shot,,79.11111111111111,43.99999999999999,0
923,12,18,1,0,1,3998,Jonas Jerebko,10-foot,two point shot,,82.44444444444444,54.0,0
924,12,19,1,0,1,3028,Thabo Sefolosha,,driving layup,,88.0,60.0,0
925,12,20,1,1,1,2581177,Rodney Hood,19-foot,pullup jump shot,,75.77777777777777,70.0,0
926,12,21,1,1,1,2581177,Rodney Hood,23-foot,jumper,,70.22222222222223,70.0,0
927,12,22,1,1,2,2581177,Rodney Hood,26-foot,three point jumper,Ricky Rubio,73.55555555555556,88.0,1
928,12,23,1,1,2,3028,Thabo Sefolosha,,driving layup,,90.22222222222223,54.0,0
929,12,24,1,1,2,2581177,Rodney Hood,11-foot,two point shot,,83.55555555555556,62.0,0
930,12,25,1,0,2,2581177,Rodney Hood,19-foot,pullup jump shot,,72.44444444444444,42.00000000000001,0
931,12,26,1,0,2,4011,Ricky Rubio,5-foot,two point shot,,89.11111111111111,58.0,0
932,12,27,1,0,2,4011,Ricky Rubio,11-foot,two point shot,,92.44444444444444,28.0,0
933,12,28,1,0,2,3032976,Rudy Gobert,11-foot,two point shot,,83.55555555555556,60.0,0
934,12,29,1,0,2,3908809,Donovan Mitchell,,layup,,91.33333333333333,46.0,0
935,12,30,1,1,2,6429,Alec Burks,25-foot,three point jumper,,69.11111111111111,26.0,1
936,12,31,1,1,2,3908809,Donovan Mitchell,26-foot,three point jumper,,69.11111111111111,78.0,1
937,12,32,1,1,2,6429,Alec Burks,,dunk ,Joe Ingles,90.22222222222223,50.0,0
938,12,33,1,1,2,6429,Alec Burks,,three point jumper ,Joe Ingles,93.55555555555556,4.0,1
939,12,34,1,1,2,3908809,Donovan Mitchell,27-foot,three point jumper,Alec Burks,68.0,22.0,1
940,12,35,1,1,2,4257,Derrick Favors,16-foot,step back jumpshot,Alec Burks,91.33333333333333,20.0,0
941,12,36,1,0,2,2581177,Rodney Hood,,layup,,90.22222222222223,42.00000000000001,0
942,12,37,1,0,2,3032976,Rudy Gobert,,layup,,91.33333333333333,52.0,0
943,12,38,1,0,2,4257,Derrick Favors,,hook shot,,84.66666666666667,50.0,0
944,12,39,1,0,2,2968436,Joe Ingles,14-foot,two point shot,,79.11111111111111,62.0,0
945,12,40,1,0,2,3908809,Donovan Mitchell,17-foot,two point shot,,76.88888888888889,34.0,0
946,12,41,1,1,2,3032976,Rudy Gobert,,layup ,Rodney Hood,91.33333333333333,46.0,0
947,12,42,1,1,2,3908809,Donovan Mitchell,11-foot,jumper,,81.33333333333334,52.0,0
948,12,44,1,0,3,2968436,Joe Ingles,,driving layup,,92.44444444444444,54.0,0
949,12,45,1,0,3,2968436,Joe Ingles,25-foot,three point jumper,,73.55555555555556,86.0,1
950,12,46,1,0,3,3032976,Rudy Gobert,,layup,,89.11111111111111,52.0,0
951,12,49,1,1,3,2968436,Joe Ingles,,driving layup ,Derrick Favors,91.33333333333333,54.0,0
952,12,50,1,0,3,3908809,Donovan Mitchell,25-foot,three point jumper,,65.77777777777777,58.0,1
953,12,51,1,0,3,4257,Derrick Favors,6-foot,layup,,86.88888888888889,48.0,0
954,12,52,1,0,3,4257,Derrick Favors,3-foot,two point shot,,90.22222222222223,48.0,0
955,12,53,1,0,3,2968436,Joe Ingles,13-foot,two point shot,,89.11111111111111,26.0,0
956,12,54,1,0,3,2968436,Joe Ingles,,layup,,92.44444444444444,52.0,0
957,12,55,1,0,3,3908809,Donovan Mitchell,9-foot,two point shot,,83.55555555555556,54.0,0
958,12,56,1,0,3,2581177,Rodney Hood,26-foot,three point jumper,,64.66666666666667,54.0,1
959,12,57,1,0,3,2581177,Rodney Hood,26-foot,three point jumper,,69.11111111111111,24.0,1
960,12,58,1,0,3,3998,Jonas Jerebko,,layup,,85.77777777777777,50.0,0
961,12,59,1,0,3,2581177,Rodney Hood,21-foot,jumper,,78.0,18.0,0
962,12,60,1,0,3,3908809,Donovan Mitchell,29-foot,three point jumper,,63.55555555555556,34.0,1
963,12,61,1,0,3,2581177,Rodney Hood,17-foot,pullup jump shot,,78.0,70.0,0
964,12,64,1,0,3,6429,Alec Burks,,layup,,91.33333333333333,50.0,0
965,12,69,1,0,3,2581177,Rodney Hood,25-foot,three point jumper,,66.88888888888889,64.0,1
966,12,70,1,0,4,2581177,Rodney Hood,25-foot,three point jumper,,80.22222222222223,97.5,1
967,12,71,1,1,4,6429,Alec Burks,6-foot,two point shot,,89.11111111111111,60.0,0
968,12,74,1,0,4,3028,Thabo Sefolosha,25-foot,three point jumper,,81.33333333333334,6.0,1
969,12,75,1,0,4,4011,Ricky Rubio,3-foot,layup,,90.22222222222223,48.0,0
970,12,76,1,1,4,3028,Thabo Sefolosha,8-foot,two point shot,,86.88888888888889,60.0,0
971,12,79,1,0,4,6429,Alec Burks,2-foot,two point shot,,92.44444444444444,48.0,0
972,12,80,1,0,4,3908809,Donovan Mitchell,25-foot,three point jumper,,65.77777777777777,52.0,1
973,12,85,1,0,4,2581177,Rodney Hood,,driving layup,,88.0,60.0,0
974,12,86,1,0,4,2581177,Rodney Hood,25-foot,three point jumper,,66.88888888888889,36.0,1
975,12,89,1,0,4,6429,Alec Burks,6-foot,driving floating jump shot,,86.88888888888889,56.0,0
976,12,90,1,1,4,3032976,Rudy Gobert,,dunk,,90.22222222222223,50.0,0
977,12,92,1,0,4,6429,Alec Burks,26-foot,three point jumper,,70.22222222222223,20.0,1
978,12,93,1,0,4,2581177,Rodney Hood,25-foot,three point jumper,,65.77777777777777,54.0,1
979,12,94,1,0,4,2581177,Rodney Hood,25-foot,three point jumper,,69.11111111111111,74.0,1
980,12,95,1,0,4,3908809,Donovan Mitchell,25-foot,three point jumper,,65.77777777777777,52.0,1
981,13,0,1,1,1,3908809,Donovan Mitchell,,driving layup,,92.44444444444444,46.0,0
982,13,1,1,1,1,4011,Ricky Rubio,14-foot,two point shot,,85.77777777777777,74.0,0
983,13,2,1,0,1,4257,Derrick Favors,7-foot,pullup jump shot,,85.77777777777777,56.0,0
984,13,3,1,1,1,4257,Derrick Favors,,dunk ,Joe Ingles,91.33333333333333,50.0,0
985,13,4,1,0,1,2968436,Joe Ingles,,driving layup,,92.44444444444444,56.0,0
986,13,5,1,1,1,3908809,Donovan Mitchell,25-foot,three point jumper,Ricky Rubio,80.22222222222223,94.0,1
987,13,6,1,0,1,3908809,Donovan Mitchell,26-foot,three point jumper,,69.11111111111111,74.0,1
988,13,7,1,0,1,2968436,Joe Ingles,23-foot,three point jumper,,90.22222222222223,97.5,1
989,13,8,1,0,1,4011,Ricky Rubio,25-foot,three point jumper,,78.0,92.0,1
990,13,9,1,0,1,3028,Thabo Sefolosha,2-foot,driving layup,,91.33333333333333,46.0,0
991,13,10,1,1,1,2968436,Joe Ingles,25-foot,three point jumper,Donovan Mitchell,82.44444444444444,6.0,1
992,13,13,1,1,1,2968436,Joe Ingles,11-foot,two point shot,,82.44444444444444,58.0,0
993,13,14,1,0,1,3908809,Donovan Mitchell,25-foot,three point jumper,,66.88888888888889,68.0,1
994,13,15,1,1,1,4257,Derrick Favors,2-foot,dunk,Joe Ingles,91.33333333333333,48.0,0
995,13,16,1,0,1,2968436,Joe Ingles,27-foot,three point pullup jump shot,,68.0,24.0,1
996,13,17,1,1,1,6429,Alec Burks,16-foot,pullup jump shot,,78.0,34.0,0
997,13,18,1,0,1,2581177,Rodney Hood,25-foot,three point pullup jump shot,,65.77777777777777,48.0,1
998,13,19,1,0,1,4261,Ekpe Udoh,16-foot,jumper,,92.44444444444444,80.0,0
999,13,20,1,0,1,3998,Jonas Jerebko,25-foot,three point jumper,,65.77777777777777,56.0,1
1000,13,21,1,1,1,4011,Ricky Rubio,19-foot,jumper,,73.55555555555556,40.0,0
1001,13,22,1,0,1,6429,Alec Burks,25-foot,three point jumper,,65.77777777777777,60.0,1
1002,13,23,1,1,1,2581177,Rodney Hood,25-foot,three point jumper,Ricky Rubio,65.77777777777777,42.00000000000001,1
1003,13,24,1,1,2,2581177,Rodney Hood,24-foot,three point jumper,Ricky Rubio,84.66666666666667,97.5,1
1004,13,25,1,1,2,4257,Derrick Favors,4-foot,hook shot,,90.22222222222223,43.99999999999999,0
1005,13,26,1,1,2,4257,Derrick Favors,2-foot,layup,Ricky Rubio,92.44444444444444,46.0,0
1006,13,28,1,1,2,2581177,Rodney Hood,19-foot,pullup jump shot,,73.55555555555556,42.00000000000001,0
1007,13,31,1,0,2,3908809,Donovan Mitchell,,layup,,91.33333333333333,42.00000000000001,0
1008,13,32,1,1,2,3908809,Donovan Mitchell,,tip shot,,93.55555555555556,50.0,0
1009,13,33,1,1,2,2581177,Rodney Hood,25-foot,three point jumper,,65.77777777777777,42.00000000000001,1
1010,13,34,1,1,2,2581177,Rodney Hood,25-foot,three point jumper,Donovan Mitchell,66.88888888888889,68.0,1
1011,13,35,1,1,2,3908809,Donovan Mitchell,,driving layup,,92.44444444444444,54.0,0
1012,13,36,1,0,2,4257,Derrick Favors,20-foot,jumper,,71.33333333333333,56.0,0
1013,13,37,1,0,2,4257,Derrick Favors,,driving layup,,91.33333333333333,46.0,0
1014,13,38,1,1,2,3908809,Donovan Mitchell,,driving layup,,92.44444444444444,46.0,0
1015,13,39,1,0,2,4011,Ricky Rubio,25-foot,three point jumper,,76.88888888888889,10.0,1
1016,13,40,1,1,2,3908809,Donovan Mitchell,15-foot,two point shot,,78.0,62.0,0
1017,13,41,1,1,2,3028,Thabo Sefolosha,24-foot,three point jumper,,83.55555555555556,94.0,1
1018,13,42,1,0,2,3028,Thabo Sefolosha,5-foot,jumper,,89.11111111111111,58.0,0
1019,13,43,1,1,2,2968436,Joe Ingles,,three point jumper ,Rodney Hood,93.55555555555556,97.5,1
1020,13,45,1,0,2,3908809,Donovan Mitchell,20-foot,two point shot,,76.88888888888889,24.0,0
1021,13,46,1,0,2,2581177,Rodney Hood,9-foot,jumper,,89.11111111111111,68.0,0
1022,13,47,1,1,2,4257,Derrick Favors,,two point shot,,92.44444444444444,46.0,0
1023,13,50,1,0,2,2581177,Rodney Hood,,driving floating jump shot,,91.33333333333333,60.0,0
1024,13,51,1,0,2,2968436,Joe Ingles,26-foot,three point jumper,,75.77777777777777,10.0,1
1025,13,52,1,0,2,2581177,Rodney Hood,16-foot,jumper,,75.77777777777777,54.0,0
1026,13,53,1,1,3,4011,Ricky Rubio,13-foot,two point shot,,80.22222222222223,60.0,0
1027,13,54,1,0,3,4257,Derrick Favors,15-foot,jumper,,78.0,62.0,0
1028,13,55,1,1,3,2968436,Joe Ingles,,layup ,Thabo Sefolosha,93.55555555555556,54.0,0
1029,13,56,1,1,3,3028,Thabo Sefolosha,10-foot,two point shot,Joe Ingles,91.33333333333333,70.0,0
1030,13,57,1,0,3,3028,Thabo Sefolosha,23-foot,three point jumper,,94.66666666666667,97.5,1
1031,13,58,1,0,3,3028,Thabo Sefolosha,2-foot,two point shot,,92.44444444444444,52.0,0
1032,13,59,1,0,3,2581177,Rodney Hood,25-foot,three point jumper,,65.77777777777777,54.0,1
1033,13,60,1,0,3,2581177,Rodney Hood,22-foot,jumper,,72.44444444444444,26.0,0
1034,13,65,1,0,3,4257,Derrick Favors,3-foot,jumper,,91.33333333333333,46.0,0
1035,13,66,1,0,3,4261,Ekpe Udoh,,layup,,92.44444444444444,46.0,0
1036,13,67,1,1,3,2581177,Rodney Hood,2-foot,dunk,Ekpe Udoh,91.33333333333333,52.0,0
1037,13,68,1,0,3,2581177,Rodney Hood,19-foot,jumper,,72.44444444444444,58.0,0
1038,13,69,1,1,3,2968361,Raul Neto,25-foot,three point jumper,Joe Ingles,73.55555555555556,16.0,1
1039,13,70,1,1,3,2968436,Joe Ingles,25-foot,three point jumper,,71.33333333333333,22.0,1
1040,13,71,1,0,3,6429,Alec Burks,26-foot,three point jumper,,68.0,76.0,1
1041,13,72,1,1,3,2581177,Rodney Hood,26-foot,three point jumper,Ricky Rubio,66.88888888888889,68.0,1
1042,13,73,1,1,3,6429,Alec Burks,,driving layup ,Ricky Rubio,91.33333333333333,54.0,0
1043,13,74,1,0,3,4011,Ricky Rubio,15-foot,jumper,,76.88888888888889,43.99999999999999,0
